date,id,city,district,address,coordinates,travel_time,condition,new_building,price,condominium_fee,condominium_operation_fee,condominium_financial_fee,condominium_land_rent_fee,area,rooms,floor,top_floor,balcony,sauna,beach,building_year,apartments_in_building,lvi_upcoming,lvi_past
2023-03-02,1341424.0,3,144,"Munkkisaarenkatu 12, 00150 Helsinki","60.157135, 24.931006",16.0,1,0.0,298000.0,260.0,152.0,108.0,0.0,40.0,1.0,4.0,0.0,0,0,0,1938.0,52.0,1,0
2023-03-02,21950027.0,3,19,"Steniuksentie 24 B, 00320 Helsinki","60.214424, 24.897286",26.0,3,0.0,275000.0,243.6,243.6,0.0,0.0,58.0,2.0,1.0,0.0,0,0,0,1955.0,22.0,1,1
2023-03-02,17176744.0,2,130,"Sepetlahdentie 10, 02230 Espoo","60.152219, 24.743623",41.0,3,,207500.0,265.84,248.63,17.21,0.0,58.5,2.0,5.0,0.0,1,0,0,1977.0,,0,0
2023-03-02,1334546.0,2,159,"Ylismäenkuja 8 A 92, 02250 Espoo","60.181528, 24.744555",42.0,5,1.0,272950.0,324.54,163.77,160.77,0.0,45.5,2.0,10.0,0.0,1,1,0,2023.0,111.0,0,0
2023-03-02,70026668.0,3,19,"Paatsamatie 16 (C-talo) C 104, 00320 Helsinki","60.221824, 24.891187",21.0,4,1.0,338130.0,743.88,400.4,343.48,0.0,45.5,2.0,3.0,0.0,1,0,0,2023.0,42.0,0,0
2023-03-02,70026703.0,3,19,"Paatsamatie 16 (C-talo) C 122, 00320 Helsinki","60.221824, 24.891187",21.0,4,1.0,348330.0,754.42,400.4,354.02,0.0,45.5,2.0,5.0,0.0,1,0,0,2023.0,42.0,0,0
2023-03-02,548787.0,3,273,"Tilanhoitajankaari 12 A, 00790 Helsinki","60.23039, 25.030367",32.0,3,0.0,179000.0,106.75,106.75,0.0,0.0,30.5,1.0,2.0,0.0,0,0,0,2004.0,117.0,1,0
2023-03-02,547982.0,3,233,"Fallkullantie 3 G, 00730 Helsinki","60.260497, 25.030999",26.0,3,0.0,215000.0,257.67,240.08,17.59,0.0,49.5,2.0,3.0,1.0,1,1,0,1991.0,109.0,1,1
2023-03-02,20238511.0,2,236,"Jousenkaari 9 A, 02120 Espoo","60.175455, 24.789651",31.0,3,0.0,329000.0,454.02,193.2,215.74,0.0,56.0,2.0,5.0,0.0,1,0,0,1959.0,84.0,0,1
2023-03-02,1341417.0,1,110,"Leinelänkaari 1, 01340 Vantaa","60.326074, 25.040554",37.0,3,0.0,198000.0,244.85,143.5,101.35,0.0,41.0,2.0,3.0,0.0,1,0,0,2021.0,67.0,0,0
2023-03-02,67382.0,3,81,"Teollisuuskatu 30 A, 00520 Helsinki","60.195374, 24.94209",18.0,3,0.0,339000.0,630.16,178.0,452.16,0.0,44.5,2.0,1.0,0.0,0,0,0,2018.0,,0,0
2023-03-02,1342699.0,3,122,"Pasilan puistotie 4, 00240 Helsinki","60.196643, 24.925369",16.0,3,0.0,222000.0,244.85,224.1,20.75,0.0,41.5,1.0,4.0,1.0,1,0,0,1983.0,56.0,0,0
2023-03-02,21867718.0,2,153,"Niittytaival 9 B, 02200 Espoo","60.16942, 24.773883",35.0,3,0.0,279000.0,196.0,196.0,0.0,0.0,49.0,2.0,4.0,0.0,1,0,0,2014.0,50.0,0,0
2023-03-02,21410828.0,3,143,"Munkkiniemen puistotie 2 B, 00330 Helsinki","60.19637, 24.883868",28.0,3,0.0,338000.0,245.25,245.25,0.0,0.0,48.7,2.0,3.0,0.0,1,0,0,1937.0,46.0,1,0
2023-03-02,20029709.0,3,250,"Caloniuksenkatu 5 B, 00100 Helsinki","60.174038, 24.920475",15.0,3,0.0,344300.0,420.0,168.0,252.0,0.0,40.0,1.0,3.0,0.0,0,0,0,1927.0,70.0,0,1
2023-03-02,1368.0,2,159,"Piispanportti 7 A8, 02240 Espoo","60.164168, 24.732516",37.0,3,1.0,375000.0,456.0,246.0,210.0,0.0,60.0,3.0,2.0,0.0,1,0,0,2023.0,63.0,0,0
2023-03-02,20473637.0,2,130,"Leilankuja 4 B, 02230 Espoo","60.154142, 24.743339",38.0,3,0.0,235000.0,381.54,321.75,59.79,0.0,58.5,2.0,1.0,0.0,1,0,0,1977.0,57.0,0,1
2023-03-02,1334440.0,2,159,"Ylismäenkuja 8 A 45, 02250 Espoo","60.181528, 24.744555",42.0,5,1.0,228650.0,283.59,149.4,134.19,0.0,41.5,2.0,5.0,0.0,1,0,0,2023.0,111.0,0,0
2023-03-02,66332.0,2,114,"Kaarlo Sarkian Katu 7 A, 02600 Espoo","60.214735, 24.833083",36.0,3,0.0,295000.0,497.02,200.63,296.39,0.0,53.5,3.0,5.0,0.0,1,0,0,2020.0,,1,0
2023-03-02,20663043.0,3,108,"Särkiniementie 13 A, 00210 Helsinki","60.151187, 24.877988",25.0,3,0.0,257000.0,423.5,147.0,276.5,0.0,35.0,1.0,2.0,0.0,1,0,0,1974.0,70.0,1,0
2023-03-02,542895.0,3,233,"Kuoppatie 4 A A, 00730 Helsinki","60.261268, 25.020807",31.0,3,0.0,349000.0,286.7,182.6,31.5,0.0,58.0,2.0,1.0,0.0,0,0,0,2008.0,23.0,1,0
2023-03-02,17116939.0,3,1,"Kalliolanrinne 3 A 32, 00510 Helsinki","60.188127, 24.947975",17.0,3,,305000.0,225.0,225.0,0.0,0.0,45.0,2.0,6.0,0.0,0,0,0,1939.0,,0,0
2023-03-02,67198.0,1,149,"Hakamaankuja 5 B, 01600 Vantaa","60.264526, 24.860953",31.0,,0.0,224800.0,218.0,218.0,0.0,0.0,54.5,2.0,3.0,0.0,0,0,0,2005.0,,0,0
2023-03-02,21806562.0,3,125,"Hela-aukio 3 B, 00700 Helsinki","60.255354, 25.019385",30.0,3,0.0,215000.0,189.15,189.15,0.0,0.0,48.5,2.0,4.0,0.0,1,0,0,2011.0,57.0,1,0
2023-03-02,20773917.0,3,15,"Kauppalantie 16 B, 00320 Helsinki","60.2113, 24.897259",26.0,3,0.0,209000.0,289.85,167.4,122.45,0.0,31.0,1.0,3.0,0.0,1,0,0,1954.0,57.0,0,1
2023-03-02,20152940.0,3,15,"Paatsamatie 16 C 94, 00320 Helsinki","60.221824, 24.891187",21.0,5,1.0,305490.0,0.0,0.0,0.0,0.0,46.5,2.0,2.0,0.0,0,0,0,2022.0,42.0,0,0
2023-03-02,21184665.0,3,53,"Kalasatamankatu 9 A, 00580 Helsinki","60.187558, 24.979724",13.0,3,0.0,315000.0,966.6,162.0,804.6,0.0,36.0,2.0,7.0,0.0,0,0,0,2019.0,282.0,1,0
2023-03-02,21484941.0,1,75,"Jaspiskuja 18 A, 01700 Vantaa","60.318727, 24.849451",39.0,3,0.0,169000.0,894.43,122.85,771.58,0.0,31.5,1.0,5.0,0.0,1,0,0,2016.0,54.0,0,0
2023-03-02,66085.0,2,26,"Hauenkalliontie 2 B, 02170 Espoo","60.161713, 24.771404",32.0,3,0.0,280000.0,357.98,265.0,29.68,0.0,52.5,2.0,6.0,1.0,1,0,0,1964.0,,1,1
2023-03-02,66962.0,3,143,"Huopalahdentie 15 B, 00330 Helsinki","60.200501, 24.883462",30.0,2,0.0,175000.0,238.59,144.16,94.43,0.0,30.0,1.0,2.0,0.0,0,0,0,1953.0,,0,1
2023-03-02,16776560.0,3,31,"Kalasatamankatu 26, 00580 Helsinki","60.19144, 24.981521",19.0,3,1.0,386347.0,397.5,397.5,0.0,0.0,55.0,2.0,5.0,0.0,1,0,0,,,0,0
2023-03-02,16776535.0,3,31,"Kalasatamankatu 26, 00580 Helsinki","60.19144, 24.981521",19.0,3,1.0,326233.0,340.0,340.0,0.0,0.0,47.0,2.0,5.0,0.0,1,0,0,,,0,0
2023-03-02,16925172.0,3,31,"Kalasatamankatu 26 A 11, 00580 Helsinki","60.19144, 24.981521",19.0,3,1.0,283477.0,303.5,303.5,0.0,0.0,42.0,2.0,4.0,0.0,1,0,0,,,0,0
2023-03-02,16776491.0,3,31,"Kalasatamankatu 26, 00580 Helsinki","60.19144, 24.981521",19.0,3,1.0,248663.0,238.5,238.5,0.0,0.0,33.0,2.0,6.0,0.0,1,0,0,,,0,0
2023-03-02,20841279.0,2,65,"Tegelhagen 2 C, 02780 Espoo","60.193016, 24.59926",38.0,3,0.0,169000.0,227.5,227.5,0.0,0.0,35.0,2.0,2.0,0.0,1,0,0,2015.0,38.0,0,0
2023-03-02,20497259.0,3,108,"Vattuniemenkatu 18 A, 00210 Helsinki","60.153116, 24.884694",24.0,3,0.0,309000.0,260.59,231.75,28.84,0.0,51.5,2.0,3.0,0.0,1,0,0,1974.0,120.0,0,0
2023-03-02,20577890.0,3,4,"Viipurinkatu 16 A, 00510 Helsinki","60.19096, 24.94223",16.0,3,0.0,267000.0,268.8,268.8,0.0,0.0,42.0,2.0,1.0,0.0,0,0,0,1927.0,34.0,1,0
2023-03-02,,1,237,"Kielotie 15 d, 01300 Vantaa","60.295516, 25.039319",23.0,5,1.0,288200.0,1547.88,146.0,1401.88,0.0,36.5,2.0,7.0,0.0,1,0,0,2023.0,41.0,0,0
2023-03-02,,1,237,"Kielotie 15 d, 01300 Vantaa","60.295516, 25.039319",23.0,5,1.0,255700.0,1395.2,146.0,1249.2,0.0,36.5,2.0,2.0,0.0,1,0,0,2023.0,41.0,0,0
2023-03-02,,1,237,"Kielotie 15 d, 01300 Vantaa","60.295516, 25.039319",23.0,5,1.0,329300.0,1835.14,232.0,1603.14,0.0,58.0,2.0,4.0,0.0,1,0,0,2023.0,41.0,0,0
2023-03-02,,1,237,"Kielotie 15 d, 01300 Vantaa","60.295516, 25.039319",23.0,5,1.0,316900.0,1779.62,232.0,1547.62,0.0,58.0,2.0,2.0,0.0,1,0,0,2023.0,41.0,0,0
2023-03-02,67377.0,2,107,"Ankkuritie 5 F, 02320 Espoo","60.146976, 24.640994",47.0,3,0.0,209000.0,350.06,264.26,85.8,0.0,59.5,2.0,3.0,0.0,1,0,0,1987.0,,0,0
2023-03-02,21832772.0,3,80,"Soodakuja 6 B, 00390 Helsinki","60.238167, 24.849853",32.0,3,0.0,239000.0,615.8,252.2,363.6,0.0,50.5,2.0,1.0,0.0,0,0,0,2012.0,31.0,1,0
2023-03-02,17009860.0,3,205,"Tenholantie 4, 00280 Helsinki","60.202469, 24.903432",26.0,3,,315000.0,720.71,370.74,349.97,0.0,55.0,2.0,1.0,0.0,1,0,0,1970.0,,0,1
2023-03-02,17174706.0,2,28,"Linda Tannerin kuja 1, 02250 Espoo","60.18788, 24.734367",43.0,3,1.0,165022.0,652.7,234.0,418.7,0.0,32.5,2.0,2.0,0.0,1,0,0,2022.0,,0,0
2023-03-02,21917570.0,3,92,"Ståhlbergintie 3 A, 00570 Helsinki","60.185808, 25.004166",21.0,2,0.0,249000.0,249.0,249.0,0.0,0.0,41.5,2.0,1.0,0.0,1,0,0,1961.0,50.0,1,0
2023-03-02,21177653.0,3,88,"Liisankatu 5 A, 00170 Helsinki","60.174332, 24.958892",12.0,2,0.0,269000.0,192.2,192.2,0.0,0.0,31.0,1.0,2.0,0.0,0,0,0,1927.0,52.0,0,0
2023-03-02,21325239.0,3,15,"Riistavuorenkuja 4 C, 00320 Helsinki","60.217851, 24.886053",22.0,2,0.0,266000.0,400.56,201.6,198.96,0.0,51.0,2.0,3.0,0.0,1,0,0,1966.0,146.0,1,0
2023-03-02,,3,55,"Agricolankatu 4, 00530 Helsinki","60.184168, 24.955562",13.0,3,0.0,339000.0,371.28,273.0,98.28,0.0,45.5,1.0,4.0,0.0,0,0,0,1936.0,100.0,0,0
2023-03-02,21682798.0,2,180,"Pisanmäki 8 C, 02280 Espoo","60.172637, 24.679625",45.0,3,0.0,179000.0,201.6,201.6,0.0,0.0,48.0,2.0,2.0,0.0,1,1,0,2004.0,48.0,0,0
2023-03-02,17157341.0,1,8,"Paatsamapolku 2, 01360 Vantaa","60.321443, 25.050947",40.0,3,,167000.0,291.55,291.55,0.0,0.0,59.5,2.0,1.0,0.0,1,1,0,1988.0,,1,0
2023-03-02,20122480.0,3,274,"Neitsytsaarentie 7a D, 00960 Helsinki","60.223272, 25.140522",41.0,3,0.0,165000.0,361.8,355.1,14.05,0.0,54.0,2.0,1.0,0.0,1,0,0,1965.0,661.0,0,0
2023-03-02,531315.0,1,196,"Mantelikuja 6 A, 01710 Vantaa","60.256635, 24.807705",44.0,3,0.0,159000.0,414.59,244.2,125.99,0.0,55.5,2.0,3.0,0.0,1,1,0,1985.0,48.0,1,0
2023-03-02,548096.0,1,231,"Tammistonkatu 29 A, 01520 Vantaa","60.273724, 24.963325",36.0,3,0.0,214000.0,260.48,260.48,0.0,0.0,51.0,2.0,3.0,0.0,1,1,0,2004.0,22.0,1,0
2023-03-02,546630.0,3,15,"Artturi Kanniston tie 8 B, 00320 Helsinki","60.218902, 24.894456",18.0,3,0.0,285000.0,334.8,254.8,78.0,0.0,52.0,2.0,3.0,1.0,1,0,0,1960.0,48.0,1,1
2023-03-02,543440.0,3,274,"Aurinkotuulenkatu 3 B, 00990 Helsinki","60.207663, 25.157712",36.0,3,0.0,269000.0,459.55,207.05,252.5,0.0,50.5,3.0,3.0,0.0,1,1,0,2006.0,64.0,1,0
2023-03-02,20714799.0,3,58,"Helsinginkatu 17 B, 00500 Helsinki","60.18732, 24.954373",15.0,3,0.0,348000.0,225.6,225.6,0.0,0.0,48.0,2.0,6.0,0.0,0,0,0,1926.0,65.0,0,0
2023-03-02,1342257.0,3,227,"Päivärinnankatu 3, 00250 Helsinki","60.188995, 24.916232",14.0,3,0.0,375000.0,148.8,148.8,0.0,0.0,48.0,2.0,4.0,0.0,0,0,0,1939.0,70.0,0,0
2023-03-02,1342007.0,3,98,"Yliskyläntie 3 A, 00840 Helsinki","60.180804, 25.052221",27.0,3,0.0,297000.0,237.6,237.6,0.0,0.0,47.0,2.0,3.0,0.0,1,0,0,2020.0,31.0,0,0
2023-03-02,20891138.0,2,117,"Vilniementie 4 K, 02940 Espoo","60.234672, 24.725194",43.0,3,0.0,209000.0,255.85,255.85,0.0,0.0,59.5,2.0,1.0,1.0,0,1,0,1981.0,44.0,0,0
2023-03-02,21934499.0,2,66,"Kavallinmäki 13 C 68, 02710 Espoo","60.224215, 24.737023",37.0,5,1.0,259500.0,347.13,169.65,177.48,0.0,43.5,3.0,4.0,1.0,1,0,0,2023.0,24.0,0,0
2023-03-02,21794516.0,3,96,"Koskelantie 31 D, 00610 Helsinki","60.21326, 24.96065",28.0,2,0.0,250000.0,270.0,270.0,0.0,0.0,45.0,2.0,1.0,0.0,1,0,0,1952.0,43.0,0,0
2023-03-02,20043614.0,2,26,"Ahvenevä 1 B, 02170 Espoo","60.164957, 24.773776",30.0,3,0.0,298000.0,310.08,249.9,60.18,0.0,51.0,2.0,3.0,1.0,1,0,0,1966.0,31.0,0,1
2023-03-02,21190413.0,3,59,"Eerikinkatu 44 A, 00180 Helsinki","60.164467, 24.927752",15.0,3,0.0,315000.0,259.6,259.6,0.0,0.0,44.0,2.0,5.0,1.0,0,0,0,1928.0,42.0,1,1
2023-03-02,20848143.0,2,66,"Kavallinmäki 13 A, 02710 Espoo","60.224215, 24.737023",37.0,3,0.0,199000.0,143.55,134.55,0.0,0.0,34.5,2.0,2.0,0.0,0,0,0,2020.0,44.0,0,0
2023-03-02,20651089.0,3,80,"Kolsarinkuja 6 D, 00390 Helsinki","60.2369, 24.85333",36.0,3,0.0,185000.0,290.0,290.0,0.0,0.0,50.0,2.0,3.0,1.0,1,0,0,1964.0,36.0,0,1
2023-03-02,949104.0,2,159,"Maapallonkatu 8 K, 02210 Espoo","60.170968, 24.726085",37.0,5,1.0,328000.0,314.9,188.0,126.9,0.0,47.0,2.0,4.0,1.0,1,0,0,2023.0,16.0,0,0
2023-03-02,949103.0,2,159,"Maapallonkatu 8 K, 02210 Espoo","60.170968, 24.726085",37.0,5,1.0,356900.0,348.4,208.0,140.4,0.0,52.0,3.0,3.0,0.0,1,0,0,2023.0,16.0,0,0
2023-03-02,67099.0,1,198,"Nuijatie 5 D, 01650 Vantaa","60.256454, 24.82784",42.0,3,0.0,175000.0,270.0,234.0,36.0,0.0,59.0,2.0,3.0,0.0,1,0,0,1971.0,,0,0
2023-03-02,9810573.0,3,2,"Porvoonkatu 3 E, 00510 Helsinki","60.189274, 24.951732",18.0,2,0.0,265000.0,358.98,215.8,143.18,0.0,41.5,2.0,4.0,0.0,1,0,0,1961.0,788.0,1,1
2023-03-02,,1,237,"Kielotie 15 d, 01300 Vantaa","60.295516, 25.039319",23.0,5,1.0,293700.0,1590.7,168.0,1422.7,0.0,42.0,2.0,5.0,0.0,1,0,0,2023.0,41.0,0,0
2023-03-02,,1,237,"Kielotie 15 d, 01300 Vantaa","60.295516, 25.039319",23.0,5,1.0,275900.0,1514.36,168.0,1346.36,0.0,42.0,2.0,2.0,0.0,1,0,0,2023.0,41.0,0,0
2023-03-02,,1,237,"Kielotie 15 d, 01300 Vantaa","60.295516, 25.039319",23.0,5,1.0,302100.0,1653.28,182.0,1471.28,0.0,45.5,2.0,5.0,0.0,1,1,0,2023.0,41.0,0,0
2023-03-02,,1,237,"Kielotie 15 d, 01300 Vantaa","60.295516, 25.039319",23.0,5,1.0,326000.0,1821.26,232.0,1589.26,0.0,58.0,2.0,3.0,0.0,1,1,0,2023.0,41.0,0,0
2023-03-02,21204261.0,3,145,"Ulvilantie 19 b A, 00350 Helsinki","60.208605, 24.865704",37.0,2,0.0,184000.0,349.91,203.44,146.47,0.0,31.0,1.0,2.0,0.0,1,0,0,1957.0,282.0,1,0
2023-03-02,70061668.0,1,237,"Kielotie 30-32 D, 01300 Vantaa","60.29537, 25.037",25.0,2,0.0,199000.0,504.4,234.0,270.4,0.0,52.0,2.0,3.0,1.0,1,0,0,1966.0,72.0,0,1
2023-03-02,70064051.0,3,44,"Lehdokkipolku 5 E, 00930 Helsinki","60.208377, 25.089258",31.0,3,0.0,159000.0,298.11,298.11,0.0,0.0,57.0,2.0,2.0,0.0,1,0,0,1985.0,66.0,1,0
2023-03-02,543911.0,3,178,"Askaistenpolku 2 B, 00300 Helsinki","60.204981, 24.896131",27.0,2,0.0,215000.0,347.16,216.9,60.37,69.89000000000001,45.5,2.0,5.0,1.0,1,0,0,1989.0,33.0,1,0
2023-03-02,544154.0,3,6,"Arabiankatu 19 A, 00560 Helsinki","60.209155, 24.979403",26.0,3,0.0,272000.0,594.05,370.6,223.45,0.0,54.5,2.0,2.0,0.0,1,0,0,2006.0,59.0,1,0
2023-03-02,537937.0,3,164,"Torivoudintie 8 E, 00640 Helsinki","60.231775, 24.970095",21.0,3,0.0,180000.0,368.86,305.25,63.61,0.0,55.5,2.0,1.0,0.0,0,0,0,1977.0,50.0,1,0
2023-03-02,20875753.0,2,165,"Lotankatu 4 A, 02680 Espoo","60.23559, 24.828987",41.0,3,0.0,175000.0,233.26,148.13,0.0,85.13,37.5,1.0,2.0,0.0,0,0,0,2016.0,43.0,1,1
2023-03-02,17174674.0,2,69,"Nihtisillankuja 2, 02630 Espoo","60.208992, 24.758978",35.0,4,1.0,181599.0,326.62,241.5,85.12,0.0,35.0,2.0,3.0,0.0,1,1,0,2023.0,,0,0
2023-03-02,1341442.0,1,267,"Osmankäämintie 18, 01300 Vantaa","60.291595, 25.016201",36.0,3,0.0,189000.0,607.75,141.1,466.65,163.93,41.5,2.0,2.0,0.0,1,0,0,2022.0,45.0,0,0
2023-03-02,66240.0,2,46,"Kamarineidonkuja 3 F, 02940 Espoo","60.239644, 24.706529",49.0,3,0.0,219000.0,266.0,266.0,0.0,0.0,58.5,2.0,1.0,1.0,0,1,0,1990.0,,1,0
2023-03-02,20358929.0,3,188,"Merimiehenkatu 32 B, 00150 Helsinki","60.159494, 24.935438",14.0,2,0.0,338000.0,234.0,234.0,0.0,0.0,38.5,2.0,1.0,0.0,0,0,0,1962.0,40.0,1,0
2023-03-02,67405.0,2,236,"Mäntyviita 4 A, 02110 Espoo","60.179075, 24.811721",30.0,2,0.0,198000.0,353.6,149.6,204.0,0.0,34.0,1.0,4.0,0.0,0,0,0,1955.0,,0,0
2023-03-02,1342102.0,3,125,"Luuvakuja 8, 00700 Helsinki","60.247367, 25.006216",26.0,3,0.0,199000.0,479.0,284.0,195.0,0.0,57.5,2.0,2.0,0.0,1,0,0,1967.0,24.0,0,0
2023-03-02,17174423.0,2,153,"Rälssitilankuja 4, 02200 Espoo","60.171168, 24.758031",29.0,3,1.0,229800.0,138.6,138.6,0.0,0.0,33.0,2.0,2.0,0.0,0,0,0,2023.0,,0,0
2023-03-02,,1,237,"Kielotie 15 E, 01300 Vantaa","60.295983, 25.039586",24.0,5,1.0,282300.0,1296.4699999999998,201.25,895.12,200.1,57.5,2.0,7.0,0.0,1,0,0,2022.0,72.0,0,0
2023-03-02,,1,237,"Kielotie 15 E, 01300 Vantaa","60.295983, 25.039586",24.0,5,1.0,287000.0,1309.83,201.25,908.48,200.1,57.5,2.0,8.0,0.0,1,0,0,2022.0,72.0,0,0
2023-03-02,7990134.0,1,10,"Pyhtäänkorventie 15e A23, 01530 Vantaa","60.302213, 24.977863",48.0,4,1.0,192386.0,762.81,261.3,501.51,108.42,39.0,2.0,4.0,1.0,1,0,0,2023.0,23.0,0,0
2023-03-02,7990132.0,1,10,"Pyhtäänkorventie 15e A22, 01530 Vantaa","60.302213, 24.977863",48.0,4,1.0,236957.0,952.95,335.0,617.95,139.0,50.0,2.0,4.0,1.0,1,0,0,2023.0,23.0,0,0
2023-03-02,7990124.0,1,10,"Pyhtäänkorventie 15e A16, 01530 Vantaa","60.302213, 24.977863",48.0,4,1.0,228985.0,932.14,335.0,597.14,139.0,50.0,2.0,3.0,0.0,1,0,0,2023.0,23.0,0,0
2023-03-02,7990129.0,1,10,"Pyhtäänkorventie 15e A19, 01530 Vantaa","60.302213, 24.977863",48.0,4,1.0,232851.0,945.35,338.35,607.0,140.39,50.5,2.0,4.0,1.0,1,0,0,2023.0,23.0,0,0
2023-03-02,7990126.0,1,10,"Pyhtäänkorventie 15e A17, 01530 Vantaa","60.302213, 24.977863",48.0,4,1.0,186169.0,746.75,261.3,485.45,108.42,39.0,2.0,3.0,0.0,1,0,0,2023.0,23.0,0,0
2023-03-02,7990127.0,1,10,"Pyhtäänkorventie 15e A18, 01530 Vantaa","60.302213, 24.977863",48.0,4,1.0,188386.0,752.59,261.3,491.29,108.42,39.0,2.0,4.0,1.0,1,0,0,2023.0,23.0,0,0
2023-03-02,7990115.0,1,10,"Pyhtäänkorventie 15e A11, 01530 Vantaa","60.302213, 24.977863",48.0,4,1.0,181728.0,735.07,261.3,473.77,108.42,39.0,2.0,2.0,0.0,1,0,0,2023.0,23.0,0,0
2023-03-02,7990119.0,1,10,"Pyhtäänkorventie 15e A13, 01530 Vantaa","60.302213, 24.977863",48.0,4,1.0,224800.0,924.54,338.35,586.19,140.39,50.5,2.0,3.0,0.0,1,0,0,2023.0,23.0,0,0
2023-03-02,7990118.0,1,10,"Pyhtäänkorventie 15e A12, 01530 Vantaa","60.302213, 24.977863",48.0,4,1.0,182169.0,736.17,261.3,474.87,108.42,39.0,2.0,3.0,0.0,1,0,0,2023.0,23.0,0,0
2023-03-02,7990110.0,1,10,"Pyhtäänkorventie 15e A06, 01530 Vantaa","60.302213, 24.977863",48.0,4,1.0,177728.0,724.49,261.3,463.19,108.42,39.0,2.0,2.0,0.0,1,0,0,2023.0,23.0,0,0
2023-03-02,7990114.0,1,10,"Pyhtäänkorventie 15e A10, 01530 Vantaa","60.302213, 24.977863",48.0,4,1.0,223292.0,917.18,335.0,582.18,139.0,50.0,2.0,2.0,0.0,1,0,0,2023.0,23.0,0,0
2023-03-02,7990111.0,1,10,"Pyhtäänkorventie 15e A07, 01530 Vantaa","60.302213, 24.977863",48.0,4,1.0,219050.0,909.58,338.35,571.23,140.39,50.5,2.0,2.0,0.0,1,0,0,2023.0,23.0,0,0
2023-03-02,7990109.0,1,10,"Pyhtäänkorventie 15e A05, 01530 Vantaa","60.302213, 24.977863",48.0,4,1.0,175287.0,718.28,261.3,456.98,108.42,39.0,2.0,1.0,0.0,1,0,0,2023.0,23.0,0,0
2023-03-02,7990107.0,1,10,"Pyhtäänkorventie 15e A04, 01530 Vantaa","60.302213, 24.977863",48.0,4,1.0,215598.0,897.1,335.0,562.1,139.0,50.0,2.0,1.0,0.0,1,0,0,2023.0,23.0,0,0
2023-03-02,,1,237,"Kielotie 15 E, 01300 Vantaa","60.295983, 25.039586",24.0,5,1.0,277500.0,1220.29,169.75,881.76,168.78,48.5,2.0,11.0,0.0,1,1,0,2022.0,72.0,0,0
2023-03-02,20317808.0,3,108,"Pohjoiskaari 43 B, 00200 Helsinki","60.164164, 24.880614",22.0,3,0.0,279000.0,285.48,270.4,15.08,0.0,52.0,2.0,3.0,1.0,1,0,0,1970.0,18.0,0,0
2023-03-02,547561.0,3,36,"Hietalahdenranta 13 as, 00180 Helsinki","60.161969, 24.92829",11.0,5,1.0,378000.0,1274.7,176.4,1098.3,0.0,42.0,2.0,2.0,0.0,0,0,0,2024.0,58.0,0,0
2023-03-02,17005240.0,2,153,"Niittysillankulma 2, 02200 Espoo","60.17004, 24.765647",28.0,3,,318000.0,987.45,252.3,735.15,0.0,58.0,2.0,1.0,0.0,1,1,0,2017.0,,0,0
2023-03-02,67555.0,2,223,"Klariksentie 4 D, 02250 Espoo","60.183447, 24.741075",38.0,3,0.0,199000.0,173.9,173.9,0.0,0.0,37.0,2.0,3.0,0.0,1,0,0,2018.0,,0,0
2023-03-02,67181.0,3,188,"Sepänkatu 3-5 A, 00150 Helsinki","60.159731, 24.941013",11.0,3,0.0,279000.0,134.0,134.0,0.0,0.0,33.5,1.0,1.0,0.0,0,0,0,1960.0,,0,1
2023-03-02,7955553.0,3,55,"Franzeninkatu 26 A23, 00530 Helsinki","60.1854, 24.952049",15.0,5,1.0,282600.0,395.5,168.1,227.4,375.15,41.0,2.0,5.0,0.0,0,0,0,2023.0,43.0,0,0
2023-03-02,21398029.0,2,159,"Ilmakuja 3 A, 02210 Espoo","60.171303, 24.725178",37.0,2,0.0,159000.0,255.2,243.6,11.599999999999994,0.0,58.0,2.0,2.0,0.0,0,0,0,1982.0,46.0,0,0
2023-03-02,1342335.0,3,191,"Klaavunpolku 2, 00910 Helsinki","60.214072, 25.095656",23.0,3,0.0,225000.0,306.6,189.0,117.60000000000002,0.0,52.5,2.0,3.0,0.0,1,0,0,2000.0,73.0,0,0
2023-03-02,,3,49,"Maisemamaalauksenkatu 6 F 136, 00430 Helsinki","60.258934, 24.884151",40.0,5,1.0,251200.0,658.02,182.75,376.8,98.47,43.0,2.0,4.0,0.0,1,1,0,2022.0,50.0,0,0
2023-03-02,,3,49,"Maisemamaalauksenkatu 6 F 123, 00430 Helsinki","60.258934, 24.884151",40.0,5,1.0,183200.0,477.54,131.75,274.8,70.99,31.0,1.0,2.0,0.0,1,0,0,2022.0,50.0,0,0
2023-03-02,1341453.0,3,227,"Merikannontie 3, 00260 Helsinki","60.177467, 24.913851",20.0,2,0.0,309000.0,298.62,109.62,189.0,0.0,37.8,2.0,4.0,0.0,1,0,0,1952.0,90.0,1,0
2023-03-02,9808178.0,3,55,"Helsinginkatu 34 B, 00530 Helsinki","60.186267, 24.945947",16.0,3,0.0,339000.0,306.9,306.9,0.0,0.0,49.5,2.0,4.0,0.0,1,1,0,2008.0,82.0,1,1
2023-03-02,,1,75,"Keimolantie 7 A 6, 01700 Vantaa","60.315359, 24.850527",34.0,5,1.0,283000.0,830.63,261.8,568.83,0.0,59.5,3.0,2.0,0.0,1,0,0,2022.0,41.0,0,0
